OverallQual,ExterQual,KitchenQual,GarageCars,GrLivArea,BsmtQual,GarageArea,1stFlrSF,fe_Age,GarageFinish,FireplaceQu,FullBath,Foundation_PConc,TotRmsAbvGrd,HeatingQC,Neighborhood_NridgHt,MasVnrType_None,GarageType_Detchd,GarageType_Attchd,MSSubClass_60,Foundation_CBlock,BsmtFinType1,Exterior1st_VinylSd,Exterior2nd_VinylSd,MasVnrType_Stone,LotShape,MSZoning_RM,Neighborhood_NoRidge,MasVnrType_BrkFace,Neighborhood_StoneBr,SalePrice
7,4,5,2.0,1688.0,5,528.0,1688.0,32,3,6,2,0,6,5,0,0,0,1,0,1,7,0,0,0,3,0,0,1,0,226500
7,3,4,2.0,1341.0,5,506.0,1341.0,30,2,2,1,1,5,4,0,1,0,1,0,0,7,0,0,0,4,0,0,0,0,171500
5,3,3,2.0,954.0,4,576.0,954.0,44,2,1,1,0,6,4,0,1,1,0,0,1,6,0,0,0,3,0,0,0,0,132500
3,3,3,2.0,1040.0,1,400.0,1040.0,71,2,1,2,0,6,2,0,0,1,0,0,0,1,0,0,0,4,0,0,1,0,87500
7,3,3,2.0,1789.0,4,546.0,872.0,19,4,4,2,1,7,5,0,0,0,1,1,0,7,1,1,0,3,0,0,1,0,223000
6,4,4,2.0,1537.0,4,462.0,1537.0,58,3,5,1,0,7,3,0,0,0,1,0,1,2,0,0,0,4,0,0,1,0,174000
5,3,3,1.0,884.0,4,270.0,884.0,69,4,1,1,0,4,5,0,1,0,1,0,1,4,0,0,0,4,0,0,0,0,142000
8,4,4,2.0,1489.0,5,776.0,1489.0,14,3,5,2,1,7,5,0,1,0,1,0,0,2,1,1,0,4,0,0,0,0,232600
6,3,4,2.0,1309.0,4,484.0,1309.0,46,3,3,1,0,5,2,0,0,0,1,0,1,6,0,0,0,4,0,0,1,0,181000
6,3,3,2.0,2521.0,5,576.0,1291.0,47,4,5,2,0,10,4,0,1,0,1,0,1,6,0,0,0,4,1,0,0,0,151400
8,4,4,3.0,1634.0,5,866.0,1634.0,14,3,5,2,1,7,5,1,0,0,1,0,0,2,1,1,1,3,0,0,0,0,250000
7,3,3,2.0,1714.0,5,496.0,980.0,32,2,4,2,0,7,3,0,0,0,1,1,1,7,0,0,0,4,0,0,1,0,196500
7,3,3,2.0,2454.0,4,576.0,1312.0,141,2,5,2,1,8,3,0,1,0,1,0,0,2,0,0,0,4,1,0,0,0,185000
6,3,3,1.0,1216.0,4,336.0,1216.0,51,2,1,1,0,5,3,0,0,0,1,0,1,5,0,0,0,4,0,0,1,0,113000
8,4,4,2.0,1419.0,5,567.0,1419.0,13,3,5,2,1,7,5,0,0,0,1,0,0,7,0,0,0,4,0,0,1,1,392000
6,3,3,0.0,980.0,5,465.10199881023215,980.0,45,1,1,2,0,4,3,0,0,0,0,0,1,7,0,0,0,3,0,0,1,0,127500
6,4,4,2.0,1573.0,5,440.0,769.0,20,2,1,2,1,4,5,0,0,1,0,0,0,7,0,0,0,4,0,0,1,0,177000
6,4,4,3.0,2443.0,5,744.0,1158.0,16,3,5,2,1,9,5,0,0,0,0,1,0,2,1,1,0,4,0,0,1,0,265000
8,4,4,2.0,2362.0,6,473.4268292682927,1220.0,22,3,4,2,1,8,5,0,1,0,1,1,0,7,1,1,0,3,0,0,0,0,312500
10,5,4,2.0,1499.2985365853656,4,880.0,1521.0,127,2,5,3,0,9,4,0,1,1,0,0,0,2,0,0,0,4,1,0,0,0,325000
8,4,4,3.0,2014.0,5,864.0,2014.0,40,3,5,2,0,6,4,0,0,0,1,0,1,6,1,1,0,3,0,0,1,0,275000
7,4,4,3.0,2520.0,5,721.0,1214.0,25,3,4,2,1,9,5,0,0,0,1,1,0,7,1,1,0,3,0,1,1,0,290000
6,3,3,2.0,1494.0,4,461.0,1494.0,46,4,3,2,0,7,5,0,0,0,1,0,1,5,0,0,0,3,0,0,0,0,169000
5,3,3,1.0,616.0,4,205.0,616.0,99,2,1,1,0,4,4,0,1,1,0,0,1,3,0,0,0,4,1,0,0,0,89000
6,3,3,2.0,1465.0,5,393.0,789.0,22,4,5,2,1,7,4,0,1,0,1,1,0,2,1,1,0,3,0,0,0,0,180400
8,4,4,3.0,1629.0,5,880.0,1629.0,17,3,5,2,1,7,5,1,0,0,1,0,0,7,1,1,0,3,0,0,1,0,284000
5,3,3,1.0,912.0,4,275.0,912.0,62,3,1,1,0,5,5,0,1,0,1,0,1,4,0,0,0,4,0,0,0,0,114500
7,4,4,3.0,1552.0,5,782.0,1552.0,15,3,1,2,1,7,5,0,0,0,1,0,0,7,1,1,0,4,0,0,1,0,212900
7,4,4,2.0,1430.0,5,605.0,1430.0,19,3,1,2,1,6,5,0,1,0,1,0,0,2,1,1,0,2,0,0,0,0,187100
6,3,3,2.0,1458.0,5,440.0,729.0,21,2,3,2,1,5,4,0,0,1,0,0,0,7,0,0,0,4,0,0,1,0,176000
6,3,3,2.0,1488.0,5,552.0,1488.0,52,3,5,2,1,7,5,0,1,0,1,0,0,5,0,0,0,3,0,0,0,0,215000
7,4,4,2.0,1582.0,5,520.0,770.0,16,3,1,2,1,6,5,0,1,0,1,1,0,7,1,1,0,4,0,0,0,0,185900
4,3,4,2.0,864.0,4,660.0,864.0,50,2,1,1,0,5,3,0,1,1,0,0,1,6,0,0,0,4,0,0,0,0,120500
5,4,3,2.0,1838.0,5,372.0,734.0,15,4,5,2,1,7,5,0,1,0,0,1,0,2,1,1,0,1,0,0,0,0,192140
5,4,4,1.0,816.0,4,264.0,816.0,38,2,6,1,0,5,5,0,1,0,1,0,1,6,1,1,0,4,0,0,0,0,130500
4,3,3,1.0,1529.0,1,240.0,1088.0,75,2,1,2,0,9,3,0,1,1,0,0,0,1,0,0,0,4,0,0,0,0,98000
9,4,5,3.0,2276.0,5,473.4268292682927,1164.2931707317073,12,3,5,2,1,7,5,0,0,0,1,0,0,7,1,1,1,4,0,0,0,0,475000
5,3,3,1.0,1077.0,3,338.0,1077.0,100,2,1,1,0,6,4,0,1,1,0,0,0,2,0,0,0,4,1,0,0,0,67000
8,4,5,3.0,2161.0,6,789.0,1610.0,13,4,5,1,1,8,5,1,0,0,1,1,0,7,1,1,1,4,0,0,0,0,325624
7,4,4,2.0,1409.0,5,576.0,1409.0,18,3,5,1,1,4,5,0,1,0,1,0,0,7,1,1,0,3,0,0,0,0,245000
5,3,4,2.0,1114.0,4,576.0,1114.0,16,2,1,1,1,6,5,0,1,1,0,0,0,7,1,1,0,4,0,0,0,0,159000
5,3,3,2.0,1073.0,4,515.0,1073.0,55,3,1,1,0,6,3,0,0,0,1,0,1,6,0,0,0,4,0,0,1,0,156000
10,5,5,3.0,2402.0,6,672.0,1164.2931707317073,12,4,5,2,1,10,5,1,0,0,1,0,0,7,1,1,1,4,0,0,0,0,555000
6,3,3,2.0,1232.0,5,516.0,1232.0,36,2,1,2,1,6,3,0,1,0,1,0,0,5,0,0,0,3,0,0,0,0,162500
6,4,4,4.0,1440.0,5,920.0,1440.0,27,2,1,2,1,8,4,0,1,0,1,0,0,3,0,0,0,4,0,0,0,0,224500
6,3,3,2.0,1488.0,4,738.0,1488.0,70,3,4,2,0,6,4,0,0,0,1,0,1,2,0,0,0,3,0,0,1,0,133000
7,4,4,2.0,1509.0,5,393.0,807.0,17,4,5,2,1,8,5,0,1,0,1,1,0,2,1,1,0,4,0,0,0,0,180000
5,3,4,1.0,845.0,4,264.0,845.0,38,2,1,1,0,6,4,0,1,0,1,0,1,7,0,0,0,4,0,0,0,0,134500
10,5,4,3.0,1499.2985365853656,6,641.0,1426.0,14,4,5,3,1,10,5,0,0,0,0,1,0,2,1,1,0,2,0,0,1,1,438780
6,3,3,1.0,1431.0,5,296.0,1431.0,58,3,5,1,0,6,4,0,0,0,0,0,1,7,0,0,0,3,0,0,1,0,165000
5,3,3,1.0,892.0,4,288.0,892.0,53,3,1,1,0,5,3,0,0,0,1,0,1,5,0,0,0,4,0,0,1,0,100000
7,3,3,2.0,1329.0,4,441.0,1329.0,60,2,5,1,0,5,4,0,0,0,1,0,1,5,0,0,0,3,0,0,1,0,176000
5,3,3,2.0,1779.0,4,454.0,1779.0,65,2,5,1,0,6,3,0,1,0,1,0,1,6,0,0,0,4,0,0,0,0,170000
7,4,4,3.0,1555.0,5,660.0,1555.0,13,4,4,2,1,7,5,0,0,0,1,0,0,2,1,1,0,4,0,0,1,0,174000
6,3,3,1.0,1236.0,4,384.0,788.0,95,2,5,2,1,6,3,0,1,1,0,0,0,4,0,0,0,4,1,0,0,0,127000
7,3,3,2.0,1651.0,5,450.0,873.0,21,4,4,2,1,7,5,0,1,0,0,1,0,2,1,1,0,3,0,0,0,0,185900
5,3,3,1.0,886.0,3,273.0,886.0,82,2,1,1,0,4,4,0,1,0,1,0,0,2,0,0,0,4,1,0,0,0,91300
6,4,4,2.0,1700.0,5,544.0,1700.0,17,3,1,2,1,7,5,0,0,0,1,0,0,7,1,1,0,4,0,0,1,0,200000
6,3,3,1.0,1846.0,4,315.0,1168.0,71,2,5,2,0,7,5,0,0,0,1,0,1,4,0,0,0,4,0,0,1,0,143000
5,4,4,2.0,1920.0,4,451.0,1252.0,62,2,5,2,0,8,5,0,1,0,1,0,1,6,0,0,0,4,0,0,0,0,172500
4,3,3,2.0,1088.0,4,520.0,1088.0,57,2,1,1,0,4,3,0,0,1,0,0,1,5,1,1,1,4,0,0,0,0,110000
4,3,3,3.0,1362.0,4,768.0,1362.0,63,3,5,1,0,6,3,0,0,0,1,0,1,5,0,0,0,3,0,0,1,0,140000
6,4,4,2.0,1314.0,5,440.0,1314.0,14,3,5,2,1,6,4,0,1,0,1,0,0,7,1,1,0,3,0,0,0,0,176432
6,3,4,2.0,1294.0,5,496.0,1294.0,29,3,1,2,0,6,4,0,0,0,1,0,1,7,0,0,0,4,0,0,1,0,179200
7,4,4,2.0,1274.0,5,508.0,1274.0,15,3,1,2,1,6,5,0,0,0,1,0,0,7,1,1,0,4,0,0,1,0,203000
7,4,4,3.0,1689.0,5,954.0,1689.0,13,3,1,2,1,7,5,0,0,0,1,0,0,2,1,1,1,4,0,0,0,0,248328
9,5,5,3.0,1641.0,6,885.0,1641.0,12,4,1,2,1,7,5,0,0,0,1,0,0,7,0,0,0,3,0,0,1,0,316500
7,3,3,1.0,1079.0,4,249.0,617.0,72,2,5,1,0,5,3,0,1,0,1,0,1,2,0,0,0,4,0,0,0,0,125600
5,3,2,1.0,984.0,4,308.0,984.0,61,2,1,1,0,5,4,0,0,1,0,0,1,4,0,0,0,4,1,0,1,0,110000
4,3,2,1.0,960.0,4,308.0,960.0,100,2,1,1,1,5,4,0,1,1,0,0,0,6,0,0,0,4,1,0,0,0,108500
5,2,2,2.0,1044.0,4,504.0,1044.0,68,2,1,1,0,4,3,0,1,0,0,0,1,2,0,0,0,4,0,0,0,0,55993
5,3,4,1.0,1633.0,4,240.0,1027.0,72,2,5,1,0,7,5,0,1,1,0,0,0,5,1,1,0,4,1,0,0,0,129000
6,3,4,2.0,1137.0,5,551.0,1137.0,33,2,4,2,0,5,4,0,0,0,1,0,1,7,0,0,0,3,0,0,1,0,176000
6,3,3,1.0,1380.0,4,364.0,1380.0,57,2,1,1,0,6,2,0,0,0,1,0,1,4,0,0,0,4,0,0,1,0,154000
6,4,4,2.0,1256.0,5,578.0,1256.0,34,2,3,2,0,6,5,0,0,0,1,0,1,7,0,0,0,4,0,0,1,0,180000
5,3,3,2.0,1142.0,5,528.0,1142.0,44,4,2,1,1,6,3,0,1,0,1,0,0,6,0,0,0,4,1,0,0,0,134000
6,3,4,2.0,2158.0,4,576.0,2158.0,70,2,5,2,0,7,3,0,1,0,1,0,1,6,0,0,0,4,0,0,0,0,243000
8,4,4,3.0,1629.0,5,808.0,1629.0,18,4,5,2,1,9,5,0,0,0,1,0,0,7,1,1,0,4,0,0,1,0,270000
6,3,3,2.0,1080.0,4,484.0,1080.0,37,2,1,1,1,5,3,0,1,0,1,0,0,6,1,1,0,4,0,0,0,0,134000
7,4,4,3.0,1499.2985365853656,5,656.0,1372.0,27,3,4,2,1,9,5,0,0,0,1,1,0,7,0,0,0,4,0,1,1,0,260000
7,4,4,2.0,1491.0,5,484.0,738.0,14,3,5,2,1,7,4,0,1,0,1,1,0,2,1,1,0,4,0,0,0,0,168675
6,3,3,2.0,1694.0,5,398.0,924.0,26,4,4,2,1,7,4,0,0,0,0,0,0,3,0,0,0,3,0,0,1,0,160000
5,3,4,0.0,1080.0,3,465.10199881023215,684.0,130,1,1,1,0,5,4,0,1,0,0,0,0,2,0,0,0,4,1,0,0,0,95000
6,4,4,2.0,1422.0,5,440.0,704.0,15,4,5,2,1,7,5,0,1,0,1,1,0,2,1,1,0,3,0,0,0,0,173000
7,4,4,2.0,1301.0,5,572.0,1301.0,14,3,5,2,1,5,5,0,1,0,1,0,0,2,1,1,0,4,0,0,0,0,187750
7,3,3,2.0,2093.0,5,542.0,1236.0,34,4,4,2,0,7,4,0,0,0,1,1,1,2,0,0,0,3,0,0,1,0,215000
5,3,3,1.0,1073.0,4,270.0,1073.0,53,3,1,1,0,6,4,0,0,0,1,0,1,5,0,0,0,3,0,0,1,0,120000
7,4,4,2.0,1506.0,5,672.0,1506.0,15,3,5,2,1,7,5,0,0,0,1,0,0,7,1,1,0,4,0,0,1,0,249000
7,3,3,2.0,1334.0,4,477.0,1334.0,53,3,1,2,0,7,4,0,0,0,1,0,1,5,0,0,0,4,0,0,1,0,164500
7,4,4,1.0,1295.0,1,312.0,1295.0,34,3,1,2,0,5,4,0,1,0,1,0,1,1,0,0,0,3,1,0,0,0,230000
7,3,4,2.0,1344.0,4,456.0,672.0,91,2,5,1,0,6,4,0,1,0,1,0,0,4,0,0,0,3,1,0,0,0,140000
5,3,3,1.0,732.0,4,240.0,732.0,68,2,1,1,0,4,3,0,1,1,0,0,1,6,0,0,0,4,0,0,0,0,118900
8,4,4,3.0,1468.0,5,904.0,1468.0,12,3,5,2,1,6,5,0,1,0,1,0,0,2,1,1,0,4,0,0,0,0,239900
6,3,3,2.0,1069.0,5,440.0,1069.0,45,3,2,2,0,4,4,0,1,0,1,0,1,6,0,0,0,4,0,0,0,0,146300
5,3,3,2.0,1040.0,5,499.0,1040.0,45,2,1,1,1,6,4,0,1,0,1,0,0,7,0,0,0,4,1,0,0,0,124000
5,3,3,1.0,999.0,5,308.0,999.0,57,2,1,1,0,6,3,0,1,1,0,0,1,6,0,0,0,4,0,0,0,0,130000
7,3,3,2.0,1349.0,5,539.0,1349.0,20,2,1,2,1,6,5,0,0,0,1,0,0,2,1,1,0,4,0,0,1,0,179000
7,3,3,2.0,1442.0,5,500.0,1442.0,30,3,1,2,1,5,5,0,1,0,1,0,0,2,0,0,0,4,0,0,0,0,180500
4,3,3,1.0,747.0,4,220.0,747.0,75,2,1,1,0,4,3,0,1,0,1,0,1,2,0,0,0,4,1,0,0,0,80000
8,4,5,3.0,1578.0,5,840.0,1578.0,12,4,5,2,1,7,5,0,0,0,1,0,0,2,0,0,1,4,0,0,0,0,287090
5,3,3,1.0,882.0,1,308.0,882.0,64,2,1,1,1,4,4,0,1,1,0,0,0,1,0,0,0,4,1,0,0,0,97000
7,4,4,2.0,1511.0,5,398.0,1511.0,18,4,4,2,1,5,5,0,0,0,1,0,0,7,1,1,0,4,0,0,1,0,246990
6,3,3,2.0,1128.0,4,480.0,1128.0,56,2,4,1,0,6,2,0,0,0,1,0,1,5,0,0,0,4,0,0,0,0,154204
7,3,3,2.0,1312.0,4,495.0,1312.0,62,3,5,1,0,6,5,0,0,0,1,0,1,5,0,0,0,3,0,0,1,0,186000
5,3,3,1.0,1302.0,4,264.0,630.0,48,2,1,2,0,6,3,0,0,1,0,0,1,4,0,0,0,4,1,0,1,0,111750
9,5,5,3.0,1499.2985365853656,6,958.0,1164.2931707317073,17,4,5,2,1,10,5,1,0,0,1,0,0,7,1,1,0,4,0,0,1,0,500000
7,4,4,2.0,1356.0,5,484.0,628.0,13,4,5,2,1,6,5,0,1,0,0,1,0,2,1,1,0,3,0,0,0,0,177439
9,5,5,3.0,2184.0,6,836.0,1130.0,12,4,5,2,1,10,5,1,0,0,1,1,0,7,1,1,1,3,0,0,0,0,335000
7,3,3,2.0,1964.0,4,483.0,1098.0,44,3,5,2,0,8,3,0,0,0,1,1,1,6,0,0,0,4,0,0,1,0,205000
8,4,4,2.0,1321.0,5,484.0,1321.0,30,3,4,1,1,4,4,0,1,0,1,0,0,7,0,0,0,3,0,0,0,1,212000
8,4,4,2.0,1646.0,6,525.0,1646.0,16,4,5,2,1,5,5,0,0,0,1,0,0,7,0,0,1,3,1,0,0,0,246000
7,4,3,2.0,1260.0,5,598.0,1260.0,37,2,1,2,0,6,3,0,0,0,1,0,1,7,0,0,0,3,0,0,1,0,181900
5,3,3,2.0,1316.0,4,484.0,926.0,91,2,1,1,0,6,3,0,1,1,0,0,0,3,0,0,0,4,1,0,0,0,130000
5,3,3,2.0,1432.0,3,360.0,768.0,110,2,1,2,0,7,5,0,1,1,0,0,0,2,0,0,0,4,1,0,0,0,132000
7,4,4,2.0,1958.0,5,499.0,1029.0,26,3,4,2,1,7,5,0,1,0,1,1,0,7,1,1,0,4,0,0,0,0,220000
8,4,5,2.0,1788.0,5,522.0,1788.0,19,3,4,2,1,7,5,0,1,0,1,0,0,2,1,1,0,4,0,0,0,0,236500
8,4,3,2.0,1935.0,5,552.0,832.0,11,4,1,2,1,8,5,0,0,0,0,1,0,7,1,1,1,3,0,0,0,0,263435
6,3,3,2.0,1969.0,4,400.0,1272.0,82,2,5,2,0,9,3,0,1,1,0,0,0,2,0,0,0,4,1,0,0,0,141000
7,4,4,2.0,1986.0,5,434.0,847.0,17,4,5,2,1,9,5,0,0,0,0,1,0,2,1,1,0,3,0,0,1,0,213000
7,4,4,2.0,1214.0,5,520.0,1214.0,11,3,1,2,1,6,5,0,1,0,1,0,0,2,1,1,0,4,0,0,0,0,179781
8,4,4,2.0,1342.0,5,550.0,1342.0,14,4,5,2,1,6,5,1,0,0,1,0,0,7,0,0,0,4,0,0,1,0,234250
8,4,4,2.0,1499.2985365853656,5,665.0,1164.2931707317073,44,4,5,2,0,10,3,0,1,0,1,0,1,6,0,0,0,3,0,0,0,0,287000
8,4,4,3.0,2004.0,6,644.0,878.0,18,4,5,2,1,8,5,0,1,0,0,1,0,7,1,1,0,3,0,0,0,0,257500
6,3,3,1.0,986.0,4,180.0,986.0,94,2,5,1,0,5,3,0,1,1,0,0,0,2,0,0,0,4,1,0,0,0,102000
7,3,4,1.0,1108.0,4,280.0,1108.0,90,2,5,1,1,6,5,0,1,0,1,0,0,2,0,0,0,4,1,0,0,0,139400
3,3,3,3.0,1214.0,4,936.0,694.0,105,2,1,1,1,6,3,0,1,1,0,0,0,2,0,0,0,4,0,0,0,0,105000
8,4,4,2.0,2217.0,4,621.0,1164.2931707317073,50,2,4,2,1,8,5,0,1,0,1,0,0,6,0,0,0,3,0,0,0,0,268000
6,4,4,2.0,2201.0,5,432.0,1575.0,54,2,5,2,0,8,3,0,1,0,1,0,1,2,0,0,0,3,0,0,0,0,274970
7,4,4,2.0,1220.0,5,397.0,1220.0,15,4,5,2,1,5,5,0,0,0,1,0,0,7,1,1,0,4,0,0,1,0,180000
7,3,4,2.0,1378.0,4,360.0,689.0,92,2,5,2,0,7,5,0,1,1,0,0,0,4,0,0,0,4,1,0,0,0,161000
4,3,4,1.0,930.0,1,308.0,930.0,74,2,1,1,0,6,5,0,1,1,0,0,1,1,0,0,0,4,0,0,0,0,84900
5,3,3,1.0,988.0,4,264.0,988.0,62,2,1,1,0,5,3,0,1,0,1,0,1,4,0,0,0,4,0,0,0,0,119000
8,4,4,3.0,1964.0,6,892.0,1964.0,15,4,5,2,1,7,5,0,0,0,1,0,0,7,1,1,0,3,0,0,1,0,370000
7,4,4,2.0,1270.0,5,524.0,1270.0,15,3,1,2,1,6,5,0,1,0,1,0,0,2,1,1,0,4,0,0,0,0,175900
5,3,3,2.0,2240.0,1,528.0,1120.0,41,2,1,2,0,12,3,0,1,1,0,0,0,1,0,0,0,4,0,0,0,0,142953
8,4,4,2.0,1494.0,5,478.0,1494.0,26,4,5,1,1,5,5,0,1,0,1,0,0,3,0,0,0,2,0,0,0,0,279700
5,3,3,1.0,1364.0,3,331.0,1364.0,63,3,5,1,0,6,4,0,1,0,1,0,1,5,0,0,0,4,0,0,0,0,132000
9,4,5,3.0,2153.0,6,736.0,1476.0,20,4,6,2,1,8,5,0,0,0,1,1,0,7,1,1,0,4,0,0,1,0,313000
4,3,3,1.0,1336.0,4,570.0,897.0,100,2,1,1,0,7,4,0,1,0,0,0,1,4,0,0,0,4,0,0,0,0,108000
7,4,4,2.0,1656.0,5,397.0,760.0,17,4,5,2,1,7,5,0,0,0,0,1,0,2,1,1,1,4,0,0,0,0,165400
6,4,4,2.0,1499.0,5,473.0,795.0,25,3,4,2,1,6,5,0,0,0,1,1,0,2,1,1,0,3,0,0,1,0,187000
8,4,5,3.0,1499.2985365853656,5,810.0,1490.0,25,4,4,2,1,9,5,0,0,0,1,1,0,7,1,1,0,3,0,1,1,0,403000
6,3,4,2.0,2030.0,4,551.0,1118.0,44,4,4,2,0,8,3,0,0,0,1,1,1,3,0,0,0,3,0,0,1,0,195000
6,3,3,2.0,1254.0,4,525.0,1254.0,59,3,5,1,0,6,3,0,0,0,1,0,1,6,0,0,0,3,0,0,1,0,158500
8,4,4,2.0,1989.0,5,586.0,1091.0,18,4,5,2,1,7,5,0,0,0,1,1,0,7,1,1,0,4,0,0,1,0,255000
5,3,3,2.0,1898.0,4,484.0,1898.0,64,2,4,2,1,7,5,0,1,0,1,0,0,4,0,0,0,3,0,0,0,0,236500
5,3,3,1.0,988.0,4,360.0,988.0,54,2,1,1,0,5,3,0,0,1,0,0,1,5,0,0,0,4,0,0,1,0,129250
7,3,3,2.0,1801.0,4,484.0,1801.0,61,4,4,2,0,6,3,0,1,0,1,0,1,6,0,0,0,3,0,0,0,0,289000
5,3,3,2.0,1872.0,1,484.0,936.0,44,2,1,2,0,8,3,0,1,0,1,0,1,1,0,0,0,4,0,0,0,0,100000
8,4,4,2.0,2439.0,5,560.0,1531.0,19,4,4,2,1,7,5,0,0,0,1,1,0,7,1,1,0,4,0,0,1,0,275000
8,4,4,2.0,1764.0,5,560.0,886.0,21,2,4,2,1,7,5,0,0,0,1,1,0,2,1,1,0,3,0,0,1,0,207000
5,3,4,2.0,1200.0,4,884.0,1200.0,55,2,1,1,0,6,4,0,0,1,0,0,1,7,0,0,0,4,0,0,1,0,146000
6,3,3,1.0,1030.0,4,264.0,494.0,48,2,1,1,0,6,5,0,0,1,0,0,1,6,0,0,0,4,1,0,1,0,116000
7,3,4,2.0,2034.0,5,645.0,1057.0,23,3,1,2,1,8,5,0,0,0,1,1,0,7,1,1,0,4,0,0,1,0,219500
7,4,4,2.0,1405.0,5,478.0,1405.0,17,3,4,2,1,6,5,1,0,0,1,0,0,2,1,1,1,4,0,0,0,0,173000
4,3,3,1.0,1229.0,4,284.0,1229.0,64,3,1,1,0,6,5,0,1,0,1,0,1,6,1,1,0,4,0,0,0,0,135000
7,4,4,2.0,1932.0,5,610.0,992.0,17,3,5,2,1,7,5,0,1,0,1,1,0,7,1,1,0,4,0,0,0,0,213000
6,3,4,2.0,1299.0,4,494.0,1299.0,66,2,4,1,0,6,3,0,1,0,1,0,1,4,1,1,0,4,0,0,0,0,150000
7,4,4,3.0,1402.0,6,648.0,1402.0,14,4,5,0,1,7,5,0,0,0,1,0,0,2,1,1,0,4,0,0,1,0,194201
7,4,4,2.0,1504.0,5,457.0,1504.0,15,4,5,2,1,7,5,0,0,0,1,0,0,7,1,1,0,4,0,0,1,0,181000
6,3,3,1.0,1442.0,4,301.0,1442.0,62,3,1,1,0,7,4,0,0,0,1,0,1,4,0,0,0,4,0,0,1,0,157900
7,4,4,2.0,1779.0,5,586.0,951.0,21,4,4,2,1,7,5,0,1,0,1,1,0,7,1,1,0,3,0,0,0,0,217000
8,4,4,3.0,1953.0,5,473.4268292682927,1082.0,15,3,5,2,1,9,5,0,1,0,1,1,0,2,1,1,0,4,0,0,0,0,252000
7,4,4,2.0,1909.0,5,529.0,872.0,18,3,1,2,1,8,5,0,1,0,0,1,0,2,1,1,0,4,0,0,0,0,197000
7,4,4,2.0,1630.0,5,436.0,868.0,16,4,5,2,1,7,5,0,0,0,0,1,0,2,1,1,0,3,0,0,1,0,189500
5,3,2,1.0,1250.0,4,280.0,686.0,102,2,1,1,0,7,4,0,1,1,0,0,0,2,0,0,0,4,0,0,0,0,116000
6,3,3,2.0,1328.0,4,528.0,1328.0,57,2,5,1,0,6,3,0,0,0,1,0,1,6,0,0,0,4,0,0,1,0,143000
5,3,3,1.0,988.0,4,276.0,988.0,70,2,1,1,0,6,3,0,1,0,1,0,1,5,0,0,0,4,0,0,0,0,119000
6,3,3,1.0,1278.0,4,240.0,854.0,66,2,1,1,0,6,2,0,1,0,1,0,1,4,0,0,0,4,0,0,0,0,127500
6,4,4,2.0,1716.0,5,615.0,858.0,15,3,1,2,1,7,5,0,1,0,1,1,0,2,1,1,0,4,0,0,0,0,200825
2,3,3,1.0,498.0,4,216.0,498.0,98,2,1,1,0,3,3,0,1,1,0,0,0,2,0,0,0,4,0,0,0,0,35000
7,4,4,4.0,1499.2985365853656,5,473.4268292682927,1420.0,42,4,5,2,1,8,5,0,0,0,1,1,0,6,0,0,0,3,0,0,1,0,292500
6,3,3,1.0,987.0,4,280.0,483.0,50,2,1,1,0,5,3,0,0,1,0,0,1,4,0,0,0,4,1,0,1,0,106000
4,3,3,2.0,756.0,3,440.0,756.0,93,2,1,1,0,4,3,0,1,1,0,0,0,2,0,0,0,4,0,0,0,0,85000
8,4,4,3.0,1712.0,6,701.0,1712.0,18,3,5,2,1,8,5,1,0,0,1,0,0,7,1,1,0,4,0,0,1,0,286500
6,3,3,2.0,1069.0,5,440.0,1069.0,43,3,3,2,0,4,3,0,1,0,1,0,1,6,0,0,0,4,0,0,0,0,127500
7,4,4,2.0,1335.0,5,575.0,1335.0,14,3,1,2,1,6,5,0,1,0,1,0,0,2,1,1,0,4,0,0,0,0,210400
8,5,5,2.0,1518.0,6,588.0,1518.0,17,3,5,1,1,6,5,1,0,0,1,0,0,7,0,0,0,3,0,0,1,0,274000
8,4,4,2.0,1780.0,5,612.0,920.0,13,4,5,2,1,6,5,0,1,0,1,1,0,7,1,1,0,3,0,0,0,0,264966
4,2,3,1.0,1484.0,4,264.0,866.0,110,2,1,2,0,6,2,0,1,1,0,0,1,2,0,0,0,4,1,0,0,0,50000
5,3,3,1.0,1652.0,3,416.0,966.0,105,2,1,2,1,7,3,0,1,1,0,0,0,3,0,0,0,4,1,0,0,0,139000
7,4,4,2.0,2503.0,5,564.0,1271.0,30,3,4,2,1,7,4,0,0,0,1,1,0,7,0,0,0,3,0,0,1,0,300000
8,4,5,2.0,1499.2985365853656,5,538.0,2000.0,48,4,4,2,0,9,4,0,1,0,1,0,1,7,0,0,0,4,0,0,0,0,345000
8,4,4,2.0,1592.0,5,484.0,1592.0,26,4,4,2,1,7,5,0,0,0,1,0,0,5,0,0,0,4,0,0,1,0,228000
7,4,4,2.0,1394.0,5,400.0,754.0,17,4,4,2,1,7,5,0,1,0,0,0,0,2,1,1,0,3,0,0,0,0,165500
4,3,3,1.0,1328.0,4,210.0,810.0,95,2,1,1,0,8,2,0,1,1,0,0,1,2,0,0,0,4,1,0,0,0,107000
8,4,5,2.0,1593.0,6,682.0,1593.0,19,4,5,1,1,5,5,0,1,0,1,0,0,7,0,0,0,4,0,0,0,1,286000
4,3,3,0.0,720.0,4,465.10199881023215,720.0,100,1,1,1,0,4,3,0,1,0,0,0,1,4,0,0,0,4,0,0,0,0,34900
