MSSubClass,MSZoning,Neighborhood,HouseStyle,Exterior1st,Exterior2nd,MasVnrType,GarageType,Foundation,LotShape,OverallQual,OverallCond,ExterQual,BsmtQual,BsmtFinType1,HeatingQC,KitchenQual,FireplaceQu,GarageFinish,GarageCars,GrLivArea,GarageArea,1stFlrSF,YearBuilt,YearRemod/Add,FullBath,TotRmsAbvGrd,SalePrice
30,RM,BrkSide,1Story,Wd Sdng,Wd Sdng,None,Detchd,BrkTil,4,6,5,3,4,2,3,3,5,2,1.0,986.0,180.0,986.0,1926,1950,1,5,102000
45,RM,IDOTRR,1.5Unf,Wd Sdng,Wd Sdng,None,Attchd,PConc,4,7,7,3,4,2,5,4,5,2,1.0,1108.0,280.0,1108.0,1930,1950,1,6,139400
50,RL,OldTown,1.5Fin,Wd Sdng,Wd Sdng,None,Detchd,PConc,4,3,4,3,4,2,3,3,1,2,3.0,1214.0,936.0,694.0,1915,1950,1,6,105000
20,RL,NAmes,1Story,Wd Sdng,Wd Sdng,None,Attchd,PConc,3,8,6,4,4,6,5,4,4,2,2.0,2217.0,621.0,1164.2931707317073,1970,1970,2,8,268000
80,RL,Edwards,SLvl,Plywood,Plywood,None,Attchd,CBlock,3,6,7,4,5,2,3,4,5,2,2.0,2201.0,432.0,1575.0,1966,1966,2,8,274970
120,RL,Blmngtn,1Story,VinylSd,VinylSd,BrkFace,Attchd,PConc,4,7,5,4,5,7,5,4,5,4,2.0,1220.0,397.0,1220.0,2005,2006,2,5,180000
70,RM,OldTown,2Story,MetalSd,MetalSd,None,Detchd,BrkTil,4,7,9,3,4,4,5,4,5,2,2.0,1378.0,360.0,689.0,1928,2005,2,7,161000
20,RL,Edwards,1Story,MetalSd,MetalSd,None,Detchd,CBlock,4,4,7,3,1,1,5,4,1,2,1.0,930.0,308.0,930.0,1946,2006,1,6,84900
190,RL,NAmes,1Story,MetalSd,MetalSd,None,Attchd,CBlock,4,5,5,3,4,4,3,3,1,2,1.0,988.0,264.0,988.0,1958,1958,1,5,119000
20,RL,Timber,1Story,VinylSd,VinylSd,BrkFace,Attchd,PConc,3,8,5,4,6,7,5,4,5,4,3.0,1964.0,892.0,1964.0,2005,2006,2,7,370000
20,RL,CollgCr,1Story,VinylSd,VinylSd,None,Attchd,PConc,4,7,5,4,5,2,5,4,1,3,2.0,1270.0,524.0,1270.0,2005,2006,2,6,175900
90,RL,SawyerW,2Story,Plywood,Plywood,None,Detchd,Slab,4,5,5,3,1,1,3,3,1,2,2.0,2240.0,528.0,1120.0,1979,1979,2,12,142953
120,RL,Veenker,1Story,BrkFace,BrkFace,None,Attchd,PConc,2,8,5,4,5,3,5,4,5,4,2.0,1494.0,478.0,1494.0,1994,1995,1,5,279700
20,RL,NAmes,1Story,BrkFace,BrkFace,None,Attchd,CBlock,4,5,5,3,3,5,4,3,5,3,1.0,1364.0,331.0,1364.0,1957,1957,1,6,132000
60,RL,CollgCr,2Story,VinylSd,VinylSd,BrkFace,Attchd,PConc,4,9,5,4,6,7,5,5,6,4,3.0,2153.0,736.0,1476.0,2000,2000,2,8,313000
50,C (all),IDOTRR,1.5Fin,MetalSd,MetalSd,None,CarPort,CBlock,4,4,6,3,4,4,4,3,1,2,1.0,1336.0,570.0,897.0,1920,1950,1,7,108000
60,RL,Edwards,2Story,VinylSd,VinylSd,Stone,BuiltIn,PConc,4,7,5,4,5,2,5,4,5,4,2.0,1656.0,397.0,760.0,2003,2004,2,7,165400
60,RL,CollgCr,2Story,VinylSd,VinylSd,BrkFace,Attchd,PConc,3,6,5,4,5,2,5,4,4,3,2.0,1499.0,473.0,795.0,1995,1995,2,6,187000
60,RL,NoRidge,2Story,VinylSd,VinylSd,BrkFace,Attchd,PConc,3,8,5,4,5,7,5,5,4,4,3.0,1499.2985365853658,810.0,1490.0,1995,1996,2,9,403000
60,RL,NWAmes,2Story,Plywood,Plywood,BrkFace,Attchd,CBlock,3,6,6,3,4,3,3,4,4,4,2.0,2030.0,551.0,1118.0,1976,1976,2,8,195000
80,RL,NAmes,SLvl,WdShing,Wd Shng,BrkFace,Attchd,CBlock,3,6,5,3,4,6,3,3,5,3,2.0,1254.0,525.0,1254.0,1961,1961,1,6,158500
60,RL,CollgCr,2Story,VinylSd,VinylSd,BrkFace,Attchd,PConc,4,8,5,4,5,7,5,4,5,4,2.0,1989.0,586.0,1091.0,2002,2002,2,7,255000
20,RL,Crawfor,1Story,BrkFace,MetalSd,None,Attchd,PConc,3,5,5,3,4,4,5,3,4,2,2.0,1898.0,484.0,1898.0,1956,1956,2,7,236500
20,RL,NAmes,1Story,HdBoard,HdBoard,BrkFace,Detchd,CBlock,4,5,6,3,4,5,3,3,1,2,1.0,988.0,360.0,988.0,1966,1966,1,5,129250
20,RL,Crawfor,1Story,BrkFace,Wd Sdng,None,Attchd,CBlock,3,7,8,3,4,6,3,3,4,4,2.0,1801.0,484.0,1801.0,1959,1997,2,6,289000
90,RL,Mitchel,2Story,Plywood,Plywood,None,Attchd,CBlock,4,5,4,3,1,1,3,3,1,2,2.0,1872.0,484.0,936.0,1976,1976,2,8,100000
60,RL,CollgCr,2Story,VinylSd,VinylSd,BrkFace,Attchd,PConc,4,8,5,4,5,7,5,4,4,4,2.0,2439.0,560.0,1531.0,2001,2001,2,7,275000
60,RL,CollgCr,2Story,VinylSd,VinylSd,BrkFace,Attchd,PConc,3,8,5,4,5,2,5,4,4,2,2.0,1764.0,560.0,886.0,1999,2000,2,7,207000
20,RL,NAmes,1Story,MetalSd,MetalSd,BrkFace,Detchd,CBlock,4,5,8,3,4,7,4,4,1,2,2.0,1200.0,884.0,1200.0,1965,1998,1,6,146000
160,RM,BrDale,2Story,HdBoard,HdBoard,BrkFace,Detchd,CBlock,4,6,7,3,4,6,5,3,1,2,1.0,1030.0,264.0,494.0,1972,1972,1,6,116000
60,RL,CollgCr,2Story,VinylSd,VinylSd,BrkFace,Attchd,PConc,4,7,5,3,5,7,5,4,1,3,2.0,2034.0,645.0,1057.0,1997,1998,2,8,219500
120,RL,NridgHt,1Story,VinylSd,VinylSd,Stone,Attchd,PConc,4,7,5,4,5,2,5,4,4,3,2.0,1405.0,478.0,1405.0,2003,2003,2,6,173000
20,RL,Edwards,1Story,VinylSd,VinylSd,None,Attchd,CBlock,4,4,6,3,4,6,5,3,1,3,1.0,1229.0,284.0,1229.0,1956,1956,1,6,135000
60,RL,CollgCr,2Story,VinylSd,VinylSd,None,Attchd,PConc,4,7,5,4,5,7,5,4,5,3,2.0,1932.0,610.0,992.0,2003,2003,2,7,213000
20,RL,Sawyer,1Story,VinylSd,VinylSd,None,Attchd,CBlock,4,6,5,3,4,4,3,4,4,2,2.0,1299.0,494.0,1299.0,1954,1995,1,6,150000
120,RL,Blmngtn,1Story,VinylSd,VinylSd,BrkFace,Attchd,PConc,4,7,5,4,6,2,5,4,5,4,3.0,1402.0,648.0,1402.0,2006,2007,0,7,194201
120,RL,Blmngtn,1Story,VinylSd,VinylSd,BrkFace,Attchd,PConc,4,7,5,4,5,7,5,4,5,4,2.0,1504.0,457.0,1504.0,2005,2006,2,7,181000
20,RL,NAmes,1Story,MetalSd,MetalSd,BrkFace,Attchd,CBlock,4,6,6,3,4,4,4,3,1,3,1.0,1442.0,301.0,1442.0,1958,1958,1,7,157900
60,RL,CollgCr,2Story,VinylSd,VinylSd,None,Attchd,PConc,3,7,5,4,5,7,5,4,4,4,2.0,1779.0,586.0,951.0,1999,2000,2,7,217000
60,FV,Somerst,2Story,VinylSd,VinylSd,None,Attchd,PConc,4,8,5,4,5,2,5,4,5,3,3.0,1953.0,473.4268292682927,1082.0,2005,2006,2,9,252000
60,RL,CollgCr,2Story,VinylSd,VinylSd,None,BuiltIn,PConc,4,7,5,4,5,2,5,4,1,3,2.0,1909.0,529.0,872.0,2002,2002,2,8,197000
60,RL,Gilbert,2Story,VinylSd,VinylSd,BrkFace,BuiltIn,PConc,3,7,5,4,5,2,5,4,5,4,2.0,1630.0,436.0,868.0,2004,2005,2,7,189500
50,RL,Edwards,1.5Fin,Stucco,Stucco,None,Detchd,BrkTil,4,5,7,3,4,2,4,2,1,2,1.0,1250.0,280.0,686.0,1918,1950,1,7,116000
20,RL,NWAmes,1Story,HdBoard,HdBoard,BrkFace,Attchd,CBlock,4,6,5,3,4,6,3,3,5,2,2.0,1328.0,528.0,1328.0,1963,1963,1,6,143000
20,RL,NAmes,1Story,MetalSd,MetalSd,None,Attchd,CBlock,4,5,7,3,4,5,3,3,1,2,1.0,988.0,276.0,988.0,1950,1950,1,6,119000
50,RL,NAmes,1.5Fin,MetalSd,MetalSd,None,Attchd,CBlock,4,6,5,3,4,4,2,3,1,2,1.0,1278.0,240.0,854.0,1954,1954,1,6,127500
60,FV,Somerst,2Story,VinylSd,VinylSd,None,Attchd,PConc,4,6,5,4,5,2,5,4,1,3,2.0,1716.0,615.0,858.0,2005,2005,2,7,200825
30,RL,Edwards,1Story,MetalSd,MetalSd,None,Detchd,BrkTil,4,2,3,3,4,2,3,3,1,2,1.0,498.0,216.0,498.0,1922,1955,1,3,35000
60,RL,NWAmes,2Story,Plywood,Plywood,BrkFace,Attchd,PConc,3,7,7,4,5,6,5,4,5,4,4.0,1499.2985365853658,473.4268292682927,1420.0,1978,1978,2,8,292500
160,RM,BrDale,2Story,HdBoard,HdBoard,BrkFace,Detchd,CBlock,4,6,6,3,4,4,3,3,1,2,1.0,987.0,280.0,483.0,1970,1970,1,5,106000
30,RL,Sawyer,1Story,Wd Sdng,Wd Sdng,None,Detchd,BrkTil,4,4,4,3,3,2,3,3,1,2,2.0,756.0,440.0,756.0,1927,1950,1,4,85000
20,RL,NridgHt,1Story,VinylSd,VinylSd,BrkFace,Attchd,PConc,4,8,5,4,6,7,5,4,5,3,3.0,1712.0,701.0,1712.0,2002,2003,2,8,286500
120,RL,NPkVill,1Story,Plywood,Plywood,None,Attchd,CBlock,4,6,5,3,5,6,3,3,3,3,2.0,1069.0,440.0,1069.0,1977,1977,2,4,127500
20,FV,Somerst,1Story,VinylSd,VinylSd,None,Attchd,PConc,4,7,5,4,5,2,5,4,1,3,2.0,1335.0,575.0,1335.0,2006,2007,2,6,210400
120,RL,NridgHt,1Story,MetalSd,MetalSd,BrkFace,Attchd,PConc,3,8,5,5,6,7,5,5,5,3,2.0,1518.0,588.0,1518.0,2003,2004,1,6,274000
60,RL,Timber,2Story,VinylSd,VinylSd,None,Attchd,PConc,3,8,5,4,5,7,5,4,5,4,2.0,1780.0,612.0,920.0,2007,2007,2,6,264966
50,RM,IDOTRR,1.5Fin,Wd Sdng,Wd Sdng,None,Detchd,CBlock,4,4,1,2,4,2,2,3,1,2,1.0,1484.0,264.0,866.0,1910,1950,2,6,50000
50,RM,OldTown,1.5Fin,MetalSd,MetalSd,None,Detchd,PConc,4,5,6,3,3,3,3,3,1,2,1.0,1652.0,416.0,966.0,1915,1950,2,7,139000
60,RL,Veenker,2Story,HdBoard,HdBoard,BrkFace,Attchd,PConc,3,7,5,4,5,7,4,4,4,3,2.0,2503.0,564.0,1271.0,1990,1990,2,7,300000
80,RL,NAmes,SLvl,Plywood,Wd Sdng,None,Attchd,CBlock,4,8,7,4,5,7,4,5,4,4,2.0,1499.2985365853658,538.0,2000.0,1972,1995,2,9,345000
20,RL,CollgCr,1Story,HdBoard,HdBoard,BrkFace,Attchd,PConc,4,8,5,4,5,5,5,4,4,4,2.0,1592.0,484.0,1592.0,1994,1995,2,7,228000
80,RL,Gilbert,SLvl,VinylSd,VinylSd,None,BuiltIn,PConc,3,7,5,4,5,2,5,4,4,4,2.0,1394.0,400.0,754.0,2003,2003,2,7,165500
70,RM,OldTown,2Story,MetalSd,MetalSd,None,Detchd,CBlock,4,4,4,3,4,2,2,3,1,2,1.0,1328.0,210.0,810.0,1925,1950,1,8,107000
120,RL,StoneBr,1Story,CemntBd,CmentBd,None,Attchd,PConc,4,8,5,4,6,7,5,5,5,4,2.0,1593.0,682.0,1593.0,2001,2002,1,5,286000
30,C (all),IDOTRR,1Story,Wd Sdng,Wd Sdng,None,None,CBlock,4,4,5,3,4,4,3,3,1,1,0.0,720.0,465.10199881023215,720.0,1920,1950,1,4,34900
20,RL,NAmes,1Story,Wd Sdng,Wd Sdng,None,Attchd,CBlock,3,5,5,3,4,4,3,3,1,2,1.0,912.0,288.0,912.0,1964,1964,1,5,115000
120,RL,Blmngtn,1Story,VinylSd,VinylSd,BrkFace,Attchd,PConc,4,8,5,4,5,2,5,4,4,4,2.0,1456.0,400.0,1456.0,2003,2003,2,7,215000
70,RM,OldTown,2Story,Wd Sdng,Wd Sdng,None,Detchd,BrkTil,4,7,8,3,4,2,2,3,1,2,1.0,1944.0,216.0,1272.0,1915,1994,2,8,179900
120,RL,StoneBr,1Story,HdBoard,HdBoard,None,Attchd,PConc,3,8,5,4,5,7,3,4,1,3,2.0,1502.0,528.0,1502.0,1985,1985,1,4,212000
60,RL,Gilbert,2Story,VinylSd,VinylSd,BrkFace,Attchd,PConc,3,8,5,4,5,2,5,4,5,4,2.0,2064.0,527.0,1074.0,2005,2005,2,7,250000
50,RM,BrkSide,1.5Fin,MetalSd,MetalSd,None,Detchd,BrkTil,4,5,6,3,4,2,5,3,5,2,1.0,1576.0,225.0,1042.0,1928,1950,1,8,149000
60,RL,Gilbert,2Story,HdBoard,HdBoard,None,Attchd,PConc,4,6,5,3,5,7,4,3,4,4,2.0,1658.0,431.0,773.0,1995,1996,2,8,188000
30,RL,OldTown,1Story,VinylSd,VinylSd,None,Detchd,PConc,4,3,8,3,4,2,5,4,1,2,1.0,713.0,371.0,713.0,1930,2001,1,5,99800
70,RM,OldTown,2Story,Wd Sdng,VinylSd,None,Detchd,BrkTil,4,7,8,3,4,2,5,3,1,2,2.0,2554.0,704.0,1576.0,1890,1998,1,8,159500
80,RL,Gilbert,SLvl,VinylSd,VinylSd,None,BuiltIn,PConc,3,7,5,4,5,7,5,4,5,4,2.0,1374.0,400.0,744.0,2004,2004,2,7,184500
60,RL,CollgCr,2Story,CemntBd,CmentBd,Stone,BuiltIn,PConc,3,8,5,4,6,2,5,5,5,4,3.0,2574.0,868.0,1482.0,2007,2007,2,10,276000
160,RL,NPkVill,2Story,Plywood,Brk Cmn,None,Detchd,CBlock,4,6,6,3,5,6,3,4,4,2,2.0,1548.0,440.0,804.0,1976,1976,2,7,155000
20,RL,Mitchel,1Story,HdBoard,HdBoard,BrkFace,Attchd,CBlock,3,5,5,3,4,5,5,3,2,2,2.0,1404.0,504.0,1404.0,1969,2000,2,7,160000
60,RL,NAmes,2Story,HdBoard,HdBoard,None,Attchd,CBlock,4,5,6,3,4,6,4,3,2,4,2.0,1440.0,480.0,720.0,1964,1964,1,7,157500
20,RL,Mitchel,1Story,VinylSd,VinylSd,None,Attchd,PConc,4,8,5,4,5,7,5,4,4,2,2.0,1803.0,482.0,1803.0,1994,1995,2,6,285000
90,RL,Edwards,1.5Fin,MetalSd,MetalSd,None,None,CBlock,4,5,7,3,4,6,4,3,1,1,0.0,2200.0,465.10199881023215,1272.0,1900,2003,2,9,145900
80,RL,SawyerW,SLvl,VinylSd,VinylSd,None,Attchd,PConc,3,7,5,4,5,2,5,4,4,4,2.0,2037.0,472.0,1302.0,1996,1996,2,8,229000
20,RM,BrkSide,1Story,MetalSd,CBlock,None,Detchd,PConc,3,4,7,3,1,1,3,3,1,2,1.0,896.0,280.0,896.0,1946,1950,1,4,79000
50,RL,OldTown,1.5Fin,MetalSd,MetalSd,None,Detchd,CBlock,4,4,7,3,4,6,5,3,1,2,2.0,1281.0,580.0,845.0,1925,1993,2,6,128500
60,RL,NoRidge,2Story,VinylSd,VinylSd,BrkFace,Attchd,PConc,3,8,5,4,5,7,5,4,6,4,3.0,1976.0,885.0,1079.0,1998,1998,2,7,286000
60,RL,Gilbert,2Story,VinylSd,VinylSd,None,Attchd,PConc,3,6,5,3,5,6,5,3,4,4,2.0,1608.0,470.0,945.0,1997,1997,2,7,189500
20,RL,NAmes,1Story,Wd Sdng,Wd Sdng,BrkFace,Attchd,Slab,4,5,5,3,1,1,3,3,1,4,1.0,1210.0,616.0,1210.0,1953,1953,1,7,102900
50,RM,BrkSide,1.5Fin,MetalSd,MetalSd,None,Detchd,CBlock,4,5,6,3,4,4,5,3,1,2,1.0,1612.0,363.0,1030.0,1950,1997,1,7,128500
50,RL,NAmes,1.5Fin,MetalSd,MetalSd,None,Attchd,CBlock,3,5,6,3,4,3,5,3,5,2,1.0,1728.0,371.0,1216.0,1953,2004,1,7,156000
60,RL,Timber,2Story,VinylSd,VinylSd,BrkFace,BuiltIn,PConc,3,8,5,4,5,2,5,4,5,4,3.0,2482.0,642.0,1133.0,2005,2006,2,9,281213
20,RL,NAmes,1Story,Wd Sdng,Wd Sdng,None,Attchd,CBlock,2,7,7,3,5,7,5,4,5,3,2.0,2069.0,505.0,2069.0,1960,2007,2,9,242000
20,RL,NAmes,1Story,Wd Sdng,Wd Sdng,BrkFace,Attchd,CBlock,3,6,5,3,4,5,5,3,5,2,2.0,1478.0,498.0,1478.0,1960,1960,2,6,157500
60,RL,Edwards,2Story,HdBoard,Stucco,BrkFace,BuiltIn,PConc,4,7,5,4,5,2,5,4,5,4,2.0,1724.0,616.0,806.0,2003,2004,2,8,196500
20,RL,CollgCr,1Story,VinylSd,VinylSd,None,Attchd,PConc,3,7,5,3,5,7,5,3,1,3,2.0,1425.0,591.0,1425.0,1998,1998,2,5,193000
50,RM,BrkSide,1.5Fin,Wd Sdng,Wd Sdng,None,Detchd,BrkTil,4,5,8,3,4,4,5,3,1,2,1.0,1322.0,280.0,899.0,1939,1952,1,7,132000
70,RM,OldTown,2Story,AsbShng,Wd Sdng,None,Detchd,Stone,4,7,7,3,4,4,4,3,1,4,2.0,1428.0,576.0,848.0,1900,1970,1,7,139900
20,RL,NAmes,1Story,MetalSd,MetalSd,BrkFace,Attchd,CBlock,4,6,6,3,4,2,3,3,1,3,1.0,1194.0,312.0,1194.0,1959,1959,1,6,148000
60,RL,NridgHt,2Story,VinylSd,VinylSd,Stone,Attchd,PConc,4,8,5,4,6,7,5,5,5,4,3.0,1818.0,774.0,895.0,2007,2007,2,8,281500
60,RL,NridgHt,2Story,VinylSd,VinylSd,BrkFace,BuiltIn,PConc,3,8,5,4,5,2,5,5,6,3,3.0,1499.2985365853658,916.0,1718.0,2004,2004,2,11,342000
80,RL,Mitchel,SLvl,Plywood,Plywood,BrkFace,Attchd,CBlock,4,6,6,3,4,7,3,3,1,2,2.0,1210.0,528.0,1210.0,1975,1975,2,6,148000
50,RL,Sawyer,1.5Fin,HdBoard,HdBoard,None,Detchd,CBlock,4,5,4,3,5,3,3,3,5,2,2.0,1641.0,490.0,1001.0,1972,1972,2,5,140000
20,RL,NAmes,1Story,Plywood,Plywood,BrkFace,2Types,CBlock,4,5,7,3,4,4,3,5,1,3,2.0,1053.0,750.0,1053.0,1958,1991,1,6,150000
60,RL,NoRidge,2Story,VinylSd,VinylSd,None,Attchd,PConc,3,7,5,4,6,7,5,4,4,3,2.0,2125.0,576.0,1064.0,1996,1997,2,12,279500
180,RM,Edwards,SFoyer,VinylSd,VinylSd,Stone,Basment,PConc,4,6,5,3,5,7,5,4,1,4,2.0,1072.0,525.0,1072.0,2005,2005,1,5,140000
90,RL,Mitchel,1Story,Plywood,Plywood,None,2Types,CBlock,4,6,5,3,4,2,3,3,1,2,2.0,1664.0,616.0,1664.0,1978,1978,2,10,145000
120,RH,NAmes,1Story,MetalSd,MetalSd,None,Attchd,PConc,3,7,5,4,5,7,5,4,3,4,2.0,1337.0,511.0,1337.0,1999,1999,2,5,184000
120,RL,Greens,1Story,Wd Sdng,Plywood,None,Attchd,CBlock,3,8,6,4,5,7,3,4,4,4,2.0,1226.0,484.0,1226.0,1978,1978,1,4,206000
160,RM,MeadowV,2Story,CemntBd,CmentBd,None,Attchd,CBlock,4,4,4,3,4,5,3,3,1,2,1.0,1092.0,253.0,546.0,1972,1972,1,5,85500
70,RL,Crawfor,2Story,Stucco,Stucco,None,Detchd,CBlock,3,6,7,3,4,3,2,3,5,2,1.0,1660.0,240.0,849.0,1934,1995,1,6,188700
20,RL,NWAmes,1Story,VinylSd,VinylSd,BrkFace,Attchd,PConc,4,6,6,3,4,3,3,3,4,3,2.0,1671.0,484.0,1671.0,1978,1986,2,7,200000
80,RL,SawyerW,SLvl,HdBoard,HdBoard,None,Attchd,PConc,3,7,6,4,5,7,4,4,1,2,2.0,1061.0,462.0,1061.0,1990,1991,1,4,162000
30,RL,Sawyer,1Story,Wd Sdng,Wd Sdng,None,Detchd,PConc,4,5,8,3,4,2,5,3,1,2,1.0,672.0,240.0,672.0,1940,1997,1,4,108000
20,RL,NWAmes,1Story,HdBoard,HdBoard,BrkFace,Attchd,CBlock,3,5,7,3,5,6,3,3,3,3,2.0,1621.0,478.0,1621.0,1975,1975,2,7,213000
20,RL,NridgHt,1Story,VinylSd,VinylSd,Stone,Attchd,PConc,4,8,5,4,6,7,5,5,5,3,3.0,1734.0,928.0,1734.0,2007,2007,2,7,318000
75,RM,OldTown,2.5Unf,AsbShng,AsbShng,None,Detchd,PConc,4,5,5,3,4,2,3,3,1,2,2.0,2138.0,360.0,1075.0,1898,1965,2,11,106000
70,RL,Edwards,2Story,WdShing,Plywood,None,2Types,PConc,4,6,7,3,4,2,5,3,5,2,3.0,2009.0,795.0,1337.0,1928,1950,2,8,235000
20,RL,NAmes,1Story,Plywood,Plywood,None,None,CBlock,3,4,5,3,4,6,2,3,1,1,0.0,1225.0,465.10199881023215,1225.0,1959,1959,1,6,128950
20,RL,NAmes,1Story,WdShing,Wd Shng,BrkCmn,Attchd,CBlock,3,6,5,3,4,6,3,3,4,2,2.0,1362.0,504.0,1362.0,1961,1961,1,6,163000
50,RL,Edwards,1.5Fin,MetalSd,MetalSd,None,Detchd,BrkTil,4,5,6,3,4,6,2,3,1,2,1.0,1134.0,240.0,756.0,1940,1950,1,7,126000
50,RM,OldTown,1.5Fin,VinylSd,VinylSd,None,Detchd,PConc,4,7,5,3,5,2,5,4,1,2,2.0,2082.0,484.0,1362.0,2003,2003,2,6,200000
50,RL,NAmes,1.5Fin,MetalSd,MetalSd,BrkFace,Attchd,CBlock,4,5,5,3,4,5,3,3,1,2,1.0,1524.0,315.0,874.0,1958,1958,1,7,144000
90,RL,NAmes,1Story,BrkFace,BrkFace,None,None,CBlock,4,5,4,3,4,2,5,3,1,1,0.0,1800.0,465.10199881023215,1800.0,1961,1961,2,10,141000
60,RL,NoRidge,2Story,VinylSd,VinylSd,None,Attchd,PConc,3,8,5,4,5,7,5,4,4,4,3.0,2582.0,758.0,1411.0,1998,1999,2,9,322500
20,RL,CollgCr,1Story,VinylSd,VinylSd,BrkFace,Attchd,PConc,2,7,5,3,5,2,5,4,1,3,2.0,1661.0,598.0,1661.0,1998,1998,2,6,224900
70,RL,BrkSide,2Story,Wd Sdng,Wd Sdng,None,Attchd,CBlock,4,5,6,3,4,7,5,4,4,3,2.0,1576.0,528.0,1072.0,1923,2004,1,6,223500
20,RL,Edwards,1Story,AsbShng,AsbShng,None,Basment,CBlock,3,4,3,3,4,2,5,3,1,2,1.0,960.0,288.0,960.0,1956,1956,1,5,112000
60,RL,Gilbert,2Story,VinylSd,VinylSd,None,Attchd,PConc,3,6,5,3,4,5,5,3,4,4,2.0,1604.0,470.0,926.0,1997,1998,2,7,187500
30,RL,Edwards,1Story,Wd Sdng,Wd Sdng,None,None,BrkTil,3,1,1,2,3,5,4,2,1,1,0.0,904.0,465.10199881023215,904.0,1922,1950,0,4,61000
50,RL,Edwards,1.5Fin,Wd Sdng,Wd Sdng,None,Detchd,BrkTil,4,6,8,3,4,2,4,4,1,2,2.0,1196.0,528.0,684.0,1920,2000,1,7,110000
30,RL,BrkSide,1Story,VinylSd,VinylSd,None,None,CBlock,3,3,6,4,4,2,4,3,1,1,0.0,729.0,465.10199881023215,729.0,1935,2003,1,5,52000
120,RL,NridgHt,1Story,VinylSd,VinylSd,Stone,Attchd,PConc,3,6,5,4,5,6,5,4,5,3,2.0,1362.0,460.0,1362.0,2005,2006,2,6,207000
70,RH,SWISU,2Story,MetalSd,MetalSd,None,None,PConc,4,5,6,3,4,2,3,3,1,1,0.0,1964.0,465.10199881023215,1024.0,1911,1950,1,7,130000
90,RL,Sawyer,1Story,MetalSd,MetalSd,None,CarPort,Slab,4,4,5,3,1,1,3,3,1,2,2.0,1296.0,516.0,1296.0,1967,1967,2,6,90000
60,RL,Mitchel,2Story,HdBoard,Wd Shng,None,Detchd,PConc,4,5,5,3,5,6,3,3,1,2,2.0,1287.0,440.0,624.0,1992,1992,1,6,130000
50,RL,BrkSide,1.5Fin,AsbShng,Plywood,None,Attchd,PConc,3,5,8,3,3,2,4,3,1,2,2.0,1252.0,576.0,936.0,1908,1991,1,5,127000
20,RL,Somerst,1Story,VinylSd,ImStucc,Stone,Attchd,PConc,3,9,5,5,6,2,5,5,5,4,3.0,1905.0,788.0,1905.0,2006,2006,2,8,320000
30,RL,OldTown,1Story,Stucco,Stucco,None,Detchd,BrkTil,4,5,6,3,4,4,5,3,5,2,2.0,1130.0,720.0,1130.0,1920,1950,1,5,120000
60,RL,SawyerW,2Story,VinylSd,VinylSd,BrkFace,Attchd,PConc,4,7,5,4,5,2,5,4,1,3,2.0,1659.0,484.0,831.0,2004,2004,2,8,181000
20,RL,Edwards,1Story,MetalSd,MetalSd,None,Detchd,CBlock,4,4,5,3,4,3,5,3,1,2,2.0,894.0,400.0,894.0,1954,1954,1,5,110000
190,RM,OldTown,2Story,AsbShng,AsbShng,None,None,BrkTil,4,4,6,2,3,2,4,2,1,1,0.0,1701.0,465.10199881023215,1101.0,1920,1950,2,8,94550
30,RL,BrkSide,1Story,Wd Sdng,Wd Sdng,None,None,PConc,3,4,7,3,5,2,3,2,1,1,0.0,869.0,465.10199881023215,869.0,1923,1958,1,4,85500
85,RL,Mitchel,SFoyer,Plywood,Plywood,BrkFace,Attchd,PConc,4,5,5,3,5,7,3,4,3,4,2.0,1008.0,678.0,1008.0,1977,1977,1,4,153500
20,RL,Edwards,1Story,BrkFace,Wd Sdng,None,Attchd,Slab,3,3,5,3,1,1,5,3,5,2,2.0,1733.0,452.0,1733.0,1955,1955,2,8,139600
20,RL,NAmes,1Story,HdBoard,HdBoard,None,Attchd,CBlock,4,5,5,3,4,2,3,3,1,2,2.0,1568.0,440.0,1568.0,1967,1967,1,7,143000
50,RL,NoRidge,1.5Fin,VinylSd,VinylSd,BrkFace,Attchd,PConc,3,8,5,4,5,7,5,4,6,4,3.0,1499.2985365853658,666.0,2053.0,1995,1996,2,9,410000
60,RL,CollgCr,2Story,VinylSd,VinylSd,BrkFace,Attchd,PConc,4,6,5,3,5,7,5,3,4,3,2.0,1772.0,492.0,928.0,1998,1998,2,7,200000
20,RL,NAmes,1Story,HdBoard,HdBoard,None,Attchd,PConc,4,5,6,3,4,5,3,3,1,4,1.0,864.0,312.0,864.0,1967,1967,1,5,130000
60,RL,Edwards,2Story,MetalSd,MetalSd,None,Detchd,CBlock,4,6,7,3,4,5,5,4,5,2,1.0,1639.0,240.0,892.0,1946,1950,1,6,154400
60,RL,NWAmes,2Story,VinylSd,VinylSd,BrkFace,BuiltIn,CBlock,3,8,9,5,4,7,5,4,4,4,2.0,1499.2985365853658,831.0,1175.0,1976,1996,3,11,299800
50,RL,Edwards,1.5Fin,MetalSd,MetalSd,None,Detchd,PConc,4,5,3,3,4,2,3,3,1,2,1.0,1112.0,226.0,687.0,1934,1950,2,6,63000
20,RM,OldTown,1Story,MetalSd,MetalSd,None,Detchd,CBlock,4,5,7,3,4,5,4,4,1,2,2.0,1347.0,551.0,1347.0,1957,1957,1,6,143000
